id,product_id,farmer_id,buyer_id,created_at,price,quantity
4504,22,7745,7,04/22/2018,233,256.56
4505,3,3904,1,04/23/2018,101,98.43
4506,21,638,4,04/23/2018,361,84.99
4507,17,7323,7,04/23/2018,187,230.08
4508,21,6528,6,04/24/2018,377,163.8
4509,3,5435,6,04/24/2018,103,127.24
4510,23,391,2,04/24/2018,216,162.7
4511,2,714,7,04/24/2018,91,29.9
4512,6,6742,5,04/24/2018,227,175.56
4513,19,1496,1,04/24/2018,383,140.65
4514,13,2720,1,04/24/2018,159,86.25
4515,9,9611,4,04/25/2018,163,257.92
4516,16,4369,7,04/25/2018,164,165.54
4517,21,2754,3,04/25/2018,370,109.4
4518,8,4323,2,04/25/2018,142,129.04
4519,21,8439,1,04/25/2018,362,116.24
4520,21,600,1,04/26/2018,367,96.99
4521,6,4349,6,04/26/2018,234,30.57
4522,5,2977,1,04/26/2018,315,245.76
4523,6,4445,3,04/26/2018,204,29.17
4524,6,5282,7,04/26/2018,213,232.96
4525,21,1526,7,04/27/2018,361,117
4526,22,464,5,04/27/2018,240,234.96
4527,7,3427,7,04/27/2018,173,131.72
4528,13,1645,6,04/27/2018,171,218.96
4529,3,7247,2,04/27/2018,169,191.22
4530,9,3677,5,04/27/2018,185,189.9
4531,21,1162,8,04/28/2018,363,142.65
4532,4,1161,5,04/28/2018,134,56.48
4533,15,4234,3,04/28/2018,169,184.14
4534,4,50,6,04/28/2018,103,181.86
4535,20,5179,4,04/28/2018,396,64.36
4536,5,2329,2,04/29/2018,303,28.67
4537,23,3603,7,04/29/2018,210,234.56
4538,14,1441,1,04/30/2018,179,178.62
4539,17,3915,2,04/30/2018,196,216.16
4540,9,4203,5,04/30/2018,169,149.4
4541,15,1173,8,04/30/2018,190,86.01
4542,8,3004,5,04/30/2018,139,94.59
4543,18,3412,5,04/30/2018,224,141.3
4544,16,794,3,04/30/2018,213,87.93
4545,17,4039,1,04/30/2018,178,28.83
4546,8,1492,7,05/01/2018,133,81.39
4547,20,4207,2,05/02/2018,401,96.78
4548,21,8121,4,05/02/2018,364,28.62
4549,17,3767,1,05/02/2018,185,81.24
4550,5,5227,8,05/02/2018,210,64.6
4551,22,6892,4,05/02/2018,216,162.05
4552,4,3538,1,05/03/2018,164,31.11
4553,17,3083,8,05/03/2018,190,197.04
4554,5,559,6,05/03/2018,293,131.8
4555,7,3754,4,05/03/2018,171,30.51
4556,3,1481,7,05/03/2018,128,65.7
4557,13,6056,6,05/03/2018,175,129.16
4558,8,2122,2,05/03/2018,142,65.92
4559,6,4677,5,05/04/2018,201,29.32
4560,6,1898,3,05/04/2018,217,55.08
4561,14,5919,1,05/04/2018,175,27.82
4562,8,2493,1,05/04/2018,146,94.59
4563,16,2974,2,05/04/2018,201,164.1
4564,19,492,2,05/04/2018,381,186.24
4565,11,517,3,05/04/2018,128,180.42
4566,18,158,4,05/05/2018,190,60
4567,21,3177,6,05/05/2018,364,62.1
4568,2,3066,1,05/06/2018,97,121.72
4569,1,2633,3,05/06/2018,182,261.2
4570,1,1887,8,05/06/2018,207,90.39
4571,3,6299,4,05/06/2018,109,54.62
4572,2,4322,4,05/06/2018,91,226
4573,17,3011,6,05/06/2018,192,131.16
4574,1,5871,7,05/06/2018,202,158.2
4575,14,71,8,05/07/2018,181,111.88
4576,1,3755,2,05/07/2018,169,108.28
4577,14,3675,5,05/07/2018,169,153.1
4578,23,4042,7,05/07/2018,184,248.4
4579,2,3663,1,05/07/2018,81,252.4
4580,23,331,2,05/07/2018,198,131.64
4581,10,24,5,05/08/2018,179,121.76
4582,11,4470,6,05/08/2018,130,81.9
4583,9,7324,5,05/08/2018,183,124.96
4584,21,2198,1,05/08/2018,363,135.45
4585,16,1973,2,05/08/2018,188,29.88
4586,8,1325,6,05/09/2018,132,57.64
4587,13,4914,4,05/09/2018,180,63.38
4588,23,1093,3,05/09/2018,181,196.14
4589,22,5325,2,05/09/2018,245,90.33
4590,6,4865,7,05/09/2018,180,126.52
4591,21,720,7,05/10/2018,373,165.36
4592,20,1523,5,05/10/2018,350,29.54
4593,7,1689,2,05/10/2018,126,30.88
4594,19,529,2,05/10/2018,390,197.16
4595,11,125,3,05/10/2018,144,169.38
4596,11,3849,4,05/10/2018,175,62.06
4597,11,4813,6,05/11/2018,158,145.25
4598,11,3146,8,05/11/2018,110,245.28
4599,6,6069,1,05/11/2018,220,232.8
4600,11,261,3,05/11/2018,114,159.8
4601,17,510,8,05/11/2018,191,158.7
4602,7,475,5,05/11/2018,157,146.95
4603,1,801,6,05/11/2018,151,90.63
4604,5,726,1,05/12/2018,206,91.05
4605,3,3370,1,05/12/2018,147,227.44
4606,10,3870,2,05/12/2018,167,169.86
4607,17,3357,7,05/12/2018,217,222.24
4608,2,2817,2,05/12/2018,90,190.2
4609,20,4590,2,05/12/2018,316,143.65
4610,4,1017,6,05/12/2018,110,59.16
4611,3,1222,1,05/12/2018,110,153.3
4612,6,3937,6,05/13/2018,231,114.88
4613,20,236,8,05/13/2018,335,149.7
4614,15,1417,4,05/13/2018,167,93.57
4615,3,7110,6,05/13/2018,111,58.12
4616,12,2785,3,05/13/2018,123,140.55
4617,15,412,7,05/13/2018,191,87.36
4618,16,3302,1,05/13/2018,208,63.1
4619,6,2766,3,05/14/2018,198,238
4620,3,1858,3,05/14/2018,134,28.01
4621,17,59,1,05/14/2018,194,131.08
4622,6,1891,2,05/15/2018,210,190.74
4623,16,2135,2,05/15/2018,187,119.96
4624,17,3159,4,05/15/2018,202,143.7
4625,9,5756,3,05/15/2018,186,115.72
4626,3,2806,1,05/16/2018,119,162.48
4627,7,895,3,05/16/2018,122,32.78
4628,21,3131,4,05/16/2018,372,59.04
4629,22,5223,8,05/16/2018,236,64.16
4630,11,6769,4,05/16/2018,115,158.7
4631,4,9273,1,05/16/2018,134,90.33
4632,21,301,4,05/16/2018,370,175.38
4633,18,3326,1,05/16/2018,227,230.4
4634,23,6063,5,05/17/2018,193,153.9
4635,23,2789,1,05/17/2018,236,263.04
4636,8,3104,1,05/17/2018,136,190.8
4637,21,6488,1,05/17/2018,369,31.08
4638,17,7440,3,05/18/2018,202,261.44
4639,3,2331,3,05/18/2018,146,93.93
4640,4,4845,1,05/18/2018,172,261.2
4641,13,2622,4,05/18/2018,174,161.05
4642,5,6497,3,05/18/2018,218,28.65
4643,3,180,5,05/18/2018,104,179.22
4644,20,1615,6,05/18/2018,373,187.02
4645,2,4459,1,05/18/2018,123,56.76
4646,7,1457,8,05/18/2018,156,123.76
4647,10,2886,8,05/19/2018,112,55.02
4648,22,587,8,05/19/2018,214,88.41
4649,1,3633,6,05/19/2018,196,29.53
4650,20,2927,4,05/19/2018,401,238.08
4651,19,8938,1,05/20/2018,414,166.26
4652,5,1881,3,05/20/2018,187,128.48
4653,19,1148,4,05/20/2018,399,94.14
4654,1,344,7,05/20/2018,200,164.95
4655,15,2988,5,05/20/2018,187,31.27
4656,15,4112,2,05/20/2018,200,87.42
4657,19,4700,7,05/20/2018,388,127.12
4658,19,3973,5,05/20/2018,394,149
4659,6,7619,3,05/20/2018,214,62.12
4660,10,7939,4,05/20/2018,120,164.7
4661,17,2355,1,05/21/2018,186,117.8
4662,8,3907,7,05/21/2018,138,181.32
4663,22,2837,1,05/22/2018,205,130.88
4664,5,8711,7,05/22/2018,208,127.28
4665,6,8733,8,05/22/2018,197,218.88
4666,8,4167,7,05/22/2018,122,121.48
4667,3,187,1,05/22/2018,112,179.16
4668,12,3829,8,05/22/2018,126,84.12
4669,1,6408,3,05/23/2018,120,86.43
4670,15,6320,7,05/23/2018,160,221.04
4671,6,2743,1,05/23/2018,202,93.51
4672,15,2739,6,05/23/2018,178,123.36
4673,8,1628,7,05/23/2018,122,193.98
4674,7,6235,4,05/23/2018,171,260.64
4675,20,8322,3,05/24/2018,367,28.29
4676,8,4788,7,05/24/2018,145,163.25
4677,22,1245,4,05/24/2018,203,164.04
4678,1,3334,5,05/24/2018,176,82.2
4679,17,4508,3,05/24/2018,190,146.55
4680,12,3111,7,05/24/2018,121,64.24
4681,4,1578,7,05/24/2018,117,126.48
4682,20,6065,4,05/24/2018,404,161
4683,23,708,5,05/24/2018,182,150.4
4684,3,5303,7,05/25/2018,134,90.27
4685,6,3927,6,05/25/2018,209,57.94
4686,14,7756,6,05/25/2018,164,89.4
4687,20,484,3,05/25/2018,336,85.77
4688,18,6106,5,05/26/2018,200,184.98
4689,18,4110,5,05/26/2018,230,130.2
4690,9,4054,4,05/26/2018,169,83.19
4691,19,1052,2,05/26/2018,393,94.41
4692,19,714,2,05/26/2018,384,188.52
4693,14,3047,4,05/27/2018,165,158.15
4694,7,5130,5,05/27/2018,131,124.36
4695,11,806,6,05/27/2018,130,127.76
4696,13,3575,5,05/27/2018,173,235.92
4697,5,4029,6,05/28/2018,230,85.89
4698,10,2895,6,05/28/2018,136,55.58
4699,14,241,2,05/28/2018,183,162.66
4700,12,32,5,05/28/2018,121,231.76
4701,20,290,6,05/28/2018,335,62.72
4702,18,813,2,05/28/2018,239,58
4703,23,5330,2,05/28/2018,185,27.07
4704,7,1497,5,05/28/2018,156,90.84
4705,9,25,1,05/29/2018,168,64.66
4706,9,2822,3,05/29/2018,159,88.74
4707,3,428,7,05/29/2018,174,162.48
4708,21,6811,5,05/29/2018,374,87.66
4709,13,3859,1,05/30/2018,158,86.1
4710,7,3915,6,05/30/2018,121,56.18
4711,3,1945,8,05/30/2018,113,253.76
4712,7,3044,5,05/30/2018,162,136.25
4713,21,3545,2,05/30/2018,366,54.74
4714,9,6456,3,05/30/2018,166,65.3
4715,5,6706,2,05/31/2018,264,147.95
4716,17,4181,1,05/31/2018,207,32.91
4717,6,2671,3,05/31/2018,204,247.84
4718,23,7156,4,05/31/2018,232,86.58
4719,19,299,3,05/31/2018,419,192.3
4720,8,4905,5,06/01/2018,140,82.11
4721,14,3027,4,06/01/2018,181,128.4
4722,20,5840,5,06/01/2018,381,32.54
4723,23,7730,8,06/01/2018,216,83.91
4724,2,2588,7,06/01/2018,101,29.73
4725,23,7759,5,06/01/2018,225,165.24
4726,19,3190,2,06/01/2018,415,165.84
4727,20,2130,3,06/01/2018,329,161.75
4728,9,6621,8,06/01/2018,153,81.03
4729,3,3044,1,06/02/2018,120,58.5
4730,8,7129,8,06/02/2018,128,196.92
4731,2,2656,3,06/02/2018,94,139.2
4732,15,763,7,06/02/2018,180,61.9
4733,2,1809,8,06/02/2018,102,120.04
4734,1,5493,1,06/02/2018,124,181.38
4735,20,4350,1,06/02/2018,368,30.01
4736,5,5214,6,06/02/2018,288,125.32
4737,10,3805,5,06/02/2018,169,27.3
4738,6,1282,5,06/03/2018,208,237.2
4739,21,5616,3,06/03/2018,364,29.94
4740,18,3280,5,06/03/2018,227,126.28
4741,23,9491,6,06/03/2018,194,90.21
4742,19,1343,5,06/03/2018,391,175.44
4743,11,960,4,06/03/2018,175,59.36
4744,6,3501,8,06/03/2018,227,238.8
4745,3,5846,4,06/03/2018,149,167.52
4746,6,4490,6,06/03/2018,233,139.85
4747,5,2008,4,06/04/2018,225,56.14
4748,10,1251,7,06/04/2018,196,251.68
4749,22,14,6,06/04/2018,213,157.35
4750,13,3904,8,06/04/2018,172,58.52
4751,22,3148,2,06/04/2018,248,190.8
4752,1,1113,5,06/04/2018,193,121.52
4753,12,6873,4,06/04/2018,130,32.47
4754,8,731,4,06/05/2018,138,81.06
4755,7,6809,8,06/05/2018,126,29.32
4756,7,5553,5,06/05/2018,152,58.5
4757,21,5223,8,06/05/2018,366,197.22
4758,16,3208,4,06/05/2018,168,235.6
4759,22,2101,8,06/06/2018,218,97.08
4760,15,5288,8,06/06/2018,176,166.92
4761,12,8228,4,06/06/2018,128,164.82
4762,14,4236,4,06/06/2018,180,54.24
4763,7,6072,3,06/07/2018,171,129.84
4764,6,5808,2,06/07/2018,184,110.04
4765,20,1749,6,06/07/2018,370,230.08
4766,19,4574,5,06/07/2018,396,88.08
4767,8,4674,6,06/08/2018,137,142.05
4768,11,2285,1,06/08/2018,137,260
4769,2,367,2,06/08/2018,115,150.8
4770,8,6035,2,06/08/2018,145,31.21
4771,13,717,2,06/08/2018,159,177.12
4772,18,2225,4,06/09/2018,190,61.5
4773,4,7149,5,06/09/2018,173,29.36
4774,2,8553,6,06/09/2018,125,143.45
4775,21,182,8,06/09/2018,360,220
4776,23,927,4,06/09/2018,234,112.56
4777,1,3803,4,06/09/2018,179,84.57
4778,23,6657,2,06/09/2018,193,242.32
4779,5,421,2,06/10/2018,308,194.7
4780,7,750,2,06/10/2018,126,127.96
4781,15,2336,8,06/10/2018,163,54.4
4782,13,48,6,06/11/2018,167,231.6
4783,23,6957,3,06/11/2018,209,159.8
4784,17,3146,2,06/11/2018,216,98.01
4785,13,1329,3,06/12/2018,175,59.04
4786,14,4666,5,06/12/2018,173,152.95
4787,21,1711,4,06/12/2018,369,246.88
4788,2,8913,3,06/12/2018,98,175.14
4789,15,211,7,06/12/2018,176,130.28
4790,15,4249,7,06/12/2018,169,157.35
4791,7,4568,3,06/12/2018,171,108.12
4792,2,1175,1,06/12/2018,90,181.5
4793,15,3363,5,06/13/2018,193,122.52
4794,21,105,6,06/13/2018,371,177.48
4795,9,3476,6,06/13/2018,169,82.65
4796,15,2869,4,06/13/2018,173,170.34
4797,4,1763,6,06/13/2018,151,82.17
4798,20,265,4,06/13/2018,392,238.08
4799,6,444,2,06/13/2018,180,229.76
4800,18,113,3,06/13/2018,228,154.45
4801,17,2196,3,06/14/2018,196,110.36
4802,12,5145,7,06/14/2018,125,93.06
4803,14,4752,4,06/14/2018,179,86.31
4804,9,5522,4,06/14/2018,156,260.32
4805,20,3074,4,06/15/2018,398,30.94
4806,13,1698,6,06/15/2018,160,55.56
4807,5,1135,8,06/15/2018,289,86.49
4808,5,3043,8,06/15/2018,306,89.19
4809,18,1353,2,06/15/2018,182,119.32
4810,18,8536,4,06/15/2018,186,180.96
4811,5,770,5,06/16/2018,180,91.77
4812,23,2316,4,06/16/2018,196,59.92
4813,17,3830,5,06/16/2018,180,157.95
4814,19,5355,7,06/16/2018,413,128.04
4815,20,5868,8,06/17/2018,352,62.2
4816,5,2873,7,06/17/2018,290,165.3
4817,9,3084,2,06/17/2018,153,121.52
4818,10,5951,7,06/17/2018,189,121.84
4819,18,230,8,06/17/2018,192,222.72
4820,8,4347,1,06/17/2018,138,114
4821,20,322,4,06/18/2018,332,158
4822,4,5172,8,06/18/2018,108,58.42
4823,8,1627,2,06/18/2018,120,29.04
4824,22,4022,6,06/18/2018,231,126.92
4825,22,1286,3,06/18/2018,223,144.7
4826,21,1566,6,06/19/2018,373,112.16
4827,6,7627,8,06/19/2018,190,56.32
4828,8,3311,1,06/19/2018,136,176.76
4829,13,3821,6,06/19/2018,161,174.72
4830,20,2896,3,06/19/2018,367,60.46
4831,16,4293,6,06/20/2018,200,175.8
4832,2,1206,7,06/20/2018,116,147.2
4833,5,251,7,06/20/2018,244,184.8
4834,15,787,8,06/20/2018,168,177.42
4835,13,4913,7,06/20/2018,172,28.93
4836,3,4396,4,06/20/2018,158,194.82
4837,5,5575,7,06/21/2018,306,190.08
4838,5,2619,3,06/21/2018,243,140.5
4839,20,3229,6,06/21/2018,348,58.44
4840,18,959,3,06/21/2018,183,235.68
4841,3,2180,3,06/21/2018,106,82.77
4842,6,1352,8,06/21/2018,217,186.9
4843,5,6954,5,06/21/2018,272,32.27
4844,16,455,7,06/21/2018,171,114.04
4845,2,2041,2,06/22/2018,110,82.71
4846,1,4622,1,06/22/2018,211,127.2
4847,2,5263,2,06/22/2018,117,143.6
4848,10,4618,5,06/23/2018,211,87.99
4849,2,1340,3,06/23/2018,101,55.02
4850,5,3831,8,06/23/2018,256,170.34
4851,11,1525,7,06/23/2018,197,114.6
4852,3,5648,3,06/24/2018,106,28.98
4853,7,1470,4,06/24/2018,163,85.17
4854,15,468,3,06/24/2018,177,90.51
4855,7,182,4,06/24/2018,168,119
4856,19,1460,4,06/25/2018,408,97.44
4857,16,4666,7,06/25/2018,159,239.52
4858,19,8914,4,06/25/2018,387,157.45
4859,1,2501,1,06/25/2018,171,28.9
4860,12,4416,8,06/26/2018,129,166.74
4861,13,549,4,06/26/2018,161,224.8
4862,3,4088,4,06/26/2018,114,129.68
4863,6,5806,4,06/26/2018,214,30.25
4864,7,7676,6,06/26/2018,123,115.68
4865,12,1921,5,06/27/2018,120,150.8
4866,23,4631,1,06/27/2018,208,114.52
4867,1,1471,3,06/28/2018,199,154.95
4868,2,602,8,06/28/2018,104,31.76
4869,16,1383,8,06/28/2018,198,120.04
4870,10,4449,4,06/28/2018,206,127.92
4871,22,7425,5,06/29/2018,249,130.68
4872,14,2581,8,06/29/2018,176,62.58
4873,17,110,2,06/29/2018,220,110.76
4874,11,95,4,06/29/2018,181,251.6
4875,1,6116,6,06/29/2018,184,240.96
4876,19,4744,7,06/29/2018,389,82.53
4877,13,102,5,06/29/2018,180,123.32
4878,15,6220,4,06/30/2018,182,60.48
4879,2,1003,2,06/30/2018,91,54.8
4880,21,1741,2,06/30/2018,374,28.46
4881,21,1630,7,06/30/2018,362,59.46
4882,18,1254,2,06/30/2018,223,225.28
4883,23,1733,8,06/30/2018,207,32.67
4884,9,1583,4,06/30/2018,175,145.25
4885,23,3201,1,06/30/2018,201,216.96
4886,3,2031,5,07/01/2018,131,232.32
4887,23,4131,1,07/01/2018,203,29.73
4888,13,2134,7,07/01/2018,174,30.61
4889,23,7543,7,07/02/2018,207,235.12
4890,10,1192,8,07/02/2018,148,112.48
4891,6,2410,5,07/02/2018,234,27.16
4892,1,2604,6,07/03/2018,122,152.05
4893,2,3471,6,07/03/2018,119,147.9
4894,9,1212,3,07/03/2018,166,32.71
4895,17,1944,2,07/03/2018,197,93.6
4896,17,818,7,07/03/2018,185,54.42
4897,14,6612,5,07/03/2018,174,128.36
4898,14,3405,3,07/03/2018,179,98.16
4899,21,1697,8,07/04/2018,366,180.48
4900,4,1269,5,07/04/2018,131,240.16
4901,7,2046,4,07/04/2018,155,227.12
4902,9,1545,6,07/04/2018,156,125
4903,11,5615,2,07/05/2018,146,148.85
4904,9,3627,5,07/05/2018,169,234.64
4905,17,3466,5,07/05/2018,179,89.91
4906,22,3951,3,07/05/2018,211,168.36
4907,11,5559,1,07/05/2018,209,30.52
4908,21,6731,2,07/05/2018,371,127.44
4909,11,5705,2,07/05/2018,179,146.65
4910,9,8535,2,07/05/2018,171,181.26
4911,15,1320,2,07/05/2018,189,145.35
4912,5,6827,3,07/06/2018,216,147.1
4913,2,6874,4,07/06/2018,86,177.78
4914,5,1703,1,07/06/2018,191,89.82
4915,11,349,1,07/06/2018,186,93.9
4916,10,476,7,07/06/2018,146,226.8
4917,2,2565,1,07/07/2018,81,31.59
4918,1,1751,1,07/07/2018,123,218
4919,21,2570,2,07/07/2018,361,108.32
4920,21,2232,5,07/07/2018,364,30.51
4921,2,2118,6,07/07/2018,81,163.85
4922,14,6011,4,07/07/2018,162,246.96
4923,21,2135,1,07/08/2018,380,83.7
4924,12,6307,4,07/08/2018,122,61.24
4925,2,6326,3,07/08/2018,80,89.88
4926,5,945,7,07/08/2018,203,31.04
4927,4,5351,7,07/08/2018,178,176.1
4928,22,8293,3,07/08/2018,246,181.92
4929,9,1471,8,07/09/2018,159,164.15
4930,22,115,2,07/09/2018,247,117.12
4931,17,1703,4,07/09/2018,212,140.25
4932,8,2397,2,07/10/2018,145,97.32
4933,9,1496,7,07/10/2018,152,250.24
4934,15,335,4,07/10/2018,199,29.02
4935,2,4125,3,07/10/2018,82,137.05
4936,2,3756,4,07/11/2018,100,112.48
4937,12,4080,3,07/11/2018,123,113.12
4938,20,1561,2,07/11/2018,350,189.36
4939,10,333,1,07/11/2018,181,54.68
4940,5,1520,4,07/11/2018,312,91.02
4941,14,1743,2,07/11/2018,161,197.22
4942,20,3966,5,07/11/2018,327,27.28
4943,11,7527,7,07/12/2018,118,83.64
4944,10,3981,4,07/12/2018,133,63.36
4945,22,3406,7,07/12/2018,247,98.91
4946,3,1553,6,07/13/2018,156,60.64
4947,11,468,2,07/13/2018,169,249.04
4948,6,4409,1,07/13/2018,186,29.25
4949,9,4499,5,07/13/2018,179,27.71
4950,5,1883,2,07/14/2018,299,157.75
4951,13,3431,4,07/14/2018,160,135.85
4952,8,3213,6,07/14/2018,129,262
4953,10,5367,8,07/15/2018,185,98.04
4954,18,3551,8,07/15/2018,201,239.76
4955,19,5184,5,07/15/2018,389,188.58
4956,14,6062,5,07/15/2018,162,219.68
4957,23,8093,8,07/16/2018,231,191.16
4958,6,944,7,07/16/2018,219,260.24
4959,21,1557,6,07/16/2018,374,217.76
4960,4,1410,4,07/17/2018,114,27.87
4961,9,3197,4,07/17/2018,173,27.91
4962,9,5887,3,07/17/2018,168,85.11
4963,11,1877,4,07/17/2018,136,97.05
4964,17,5852,7,07/17/2018,189,252.24
4965,23,667,1,07/18/2018,186,236.72
4966,18,2520,5,07/18/2018,236,121.92
4967,3,7920,7,07/18/2018,162,130.04
4968,8,4381,8,07/18/2018,142,60.66
4969,4,2674,1,07/18/2018,140,129.08
4970,20,310,2,07/18/2018,329,245.52
4971,16,6585,8,07/19/2018,163,186.18
4972,23,656,1,07/19/2018,232,32.5
4973,1,7469,1,07/19/2018,182,81.21
4974,23,9250,2,07/20/2018,236,164.16
4975,14,3357,1,07/20/2018,175,60.84
4976,13,3061,4,07/20/2018,151,96.66
4977,4,8417,7,07/20/2018,110,57.38
4978,19,8740,3,07/20/2018,388,170.58
4979,17,705,6,07/20/2018,207,125.24
4980,2,5337,4,07/20/2018,122,59.58
4981,23,7074,8,07/21/2018,192,169.74
4982,9,1271,8,07/21/2018,159,31.38
4983,4,3775,3,07/21/2018,157,159.4
4984,5,1755,7,07/21/2018,221,126.4
4985,4,5760,8,07/21/2018,159,90.81
4986,8,4981,1,07/22/2018,120,144
4987,3,1644,2,07/22/2018,132,58.36
4988,19,2078,7,07/22/2018,391,82.41
4989,21,696,4,07/22/2018,362,184.32
4990,17,3227,3,07/23/2018,219,116.52
4991,4,9856,7,07/23/2018,176,139.7
4992,6,1122,7,07/23/2018,196,235.28
4993,9,2657,7,07/23/2018,178,94.41
4994,12,3777,5,07/23/2018,129,55.66
4995,6,1923,5,07/23/2018,224,30.63
4996,20,2275,6,07/23/2018,376,120.84
4997,17,3051,8,07/23/2018,205,55.04
4998,9,1383,1,07/23/2018,168,57.58
4999,1,6675,8,07/24/2018,200,27.29
5000,12,3815,4,07/24/2018,123,87.18
5001,4,2037,8,07/24/2018,134,148.7
5002,10,704,3,07/24/2018,212,109.96
5003,17,2056,7,07/24/2018,211,112.56
5004,4,2553,5,07/24/2018,109,171.12
5005,21,3765,1,07/25/2018,361,30.08
5006,20,2097,8,07/25/2018,340,218.24
5007,19,6604,5,07/25/2018,386,235.84
5008,17,156,3,07/25/2018,175,89.58
5009,4,3156,6,07/26/2018,128,151.7
5010,18,684,3,07/26/2018,194,108.24
5011,9,9028,4,07/26/2018,160,228.88
5012,2,1272,7,07/26/2018,87,31.91
5013,3,1324,2,07/26/2018,130,88.89
5014,10,3575,7,07/27/2018,129,246.16
5015,10,1018,7,07/27/2018,115,126.6
5016,1,128,6,07/27/2018,133,188.16
5017,11,1510,5,07/27/2018,146,29.77
5018,7,1677,2,07/27/2018,151,148.7
5019,12,765,3,07/27/2018,130,29.46
5020,2,7842,3,07/27/2018,104,91.5
5021,16,4026,1,07/27/2018,174,146.55
5022,7,1261,3,07/28/2018,136,55.5
5023,18,6659,1,07/28/2018,182,113.16
5024,12,1035,2,07/29/2018,120,86.91
5025,1,7571,6,07/29/2018,175,151.8
5026,9,3314,6,07/29/2018,185,54.64
5027,12,3661,1,07/29/2018,124,28.53
5028,8,3632,8,07/29/2018,142,30.23
5029,4,1506,1,07/29/2018,127,253.76
5030,13,1135,4,07/29/2018,154,238.72
5031,15,3401,5,07/29/2018,191,154.9
5032,10,4054,6,07/30/2018,211,58.16
5033,18,7728,8,07/30/2018,226,62.56
5034,9,3499,8,07/30/2018,182,163.5
5035,16,726,1,07/30/2018,176,182.22
5036,15,5374,4,07/31/2018,180,85.29
5037,21,1159,5,07/31/2018,379,83.76
5038,8,508,4,07/31/2018,138,92.94
5039,17,975,4,07/31/2018,201,119.32
5040,20,9457,4,08/01/2018,325,64.02
5041,14,6703,4,08/01/2018,179,87.99
5042,9,1131,5,08/01/2018,168,27.17
5043,2,2696,2,08/01/2018,125,94.71
5044,23,2139,7,08/01/2018,193,55.5
5045,6,248,5,08/01/2018,201,160.7
5046,2,2484,8,08/01/2018,120,63.54
5047,6,2924,2,08/01/2018,186,160.6
5048,20,6006,1,08/01/2018,380,152.25
5049,13,745,2,08/02/2018,162,54.3
5050,20,5240,4,08/02/2018,314,115.84
5051,19,4868,3,08/02/2018,399,30.92
5052,6,279,6,08/02/2018,185,93.09
5053,17,3897,1,08/03/2018,214,139.7
5054,12,1426,4,08/03/2018,130,153.9
5055,19,3640,1,08/04/2018,398,27.5
5056,20,4899,2,08/04/2018,329,85.05
5057,22,1480,8,08/04/2018,230,240.32
5058,18,4736,5,08/04/2018,240,109.28
5059,19,3048,8,08/04/2018,391,90.99
5060,6,3671,7,08/04/2018,201,230.32
5061,18,4778,1,08/04/2018,188,155.25
5062,20,4471,1,08/04/2018,363,120.84
5063,15,3011,2,08/04/2018,198,195.3
5064,21,1853,5,08/04/2018,364,63.64
5065,15,3806,8,08/05/2018,176,238.96
5066,7,1358,4,08/05/2018,127,55.08
5067,2,8855,4,08/05/2018,103,185.7
5068,22,3718,2,08/05/2018,213,173.7
5069,9,867,8,08/05/2018,179,28
5070,13,2937,5,08/05/2018,175,86.91
5071,11,3239,4,08/05/2018,197,168.48
5072,14,2156,3,08/05/2018,160,165.12
5073,22,9571,3,08/05/2018,228,174.72
5074,7,1594,2,08/05/2018,143,65.74
5075,17,8321,6,08/06/2018,177,27.92
5076,15,1650,1,08/06/2018,170,117.04
5077,22,4569,5,08/06/2018,210,175.56
5078,3,2705,5,08/06/2018,174,149.35
5079,8,7528,5,08/06/2018,139,165.48
5080,15,60,6,08/06/2018,169,59.54
5081,1,4205,4,08/06/2018,195,93.69
5082,12,4097,2,08/07/2018,121,263.12
5083,19,2182,3,08/07/2018,413,56.7
5084,21,4945,4,08/07/2018,378,218.16
5085,2,5540,5,08/07/2018,88,30.45
5086,23,2819,7,08/07/2018,211,90.03
5087,4,341,5,08/07/2018,137,112.56
5088,10,1453,1,08/07/2018,167,30.03
5089,11,2006,7,08/07/2018,190,150.25
5090,1,3105,7,08/08/2018,206,160.65
5091,14,187,5,08/08/2018,174,85.29
5092,9,1259,4,08/08/2018,157,180.42
5093,4,1095,3,08/08/2018,134,64.54
5094,3,148,4,08/08/2018,121,181.14
5095,15,340,6,08/08/2018,188,55.22
5096,6,2850,1,08/08/2018,195,110.32
5097,13,899,1,08/08/2018,161,228.08
5098,11,2098,6,08/09/2018,117,194.4
5099,22,5371,6,08/09/2018,250,255.6
5100,14,5000,5,08/09/2018,172,156.95
5101,11,7378,8,08/09/2018,138,193.8
5102,8,157,5,08/09/2018,145,92.91
5103,21,1821,3,08/10/2018,368,196.32
5104,3,6833,4,08/10/2018,133,164
5105,17,1991,4,08/10/2018,177,173.04
5106,6,3614,8,08/10/2018,232,29.34
5107,9,3185,7,08/10/2018,161,94.38
5108,17,508,7,08/11/2018,178,229.92
5109,21,585,6,08/11/2018,367,119.92
5110,16,5394,8,08/11/2018,202,144.95
5111,22,10,1,08/11/2018,217,113.88
5112,2,6731,2,08/11/2018,86,91.17
5113,9,3563,6,08/11/2018,186,122.36
5114,1,3315,3,08/11/2018,122,85.65
5115,6,6404,4,08/11/2018,194,148.6
5116,20,125,6,08/11/2018,326,166.62
