id,zipcode,city,lat,long,insee_code
15951,24620,PEYZAC LE MOUSTIER,44.983333,1.083333,24326
15952,24310,PAUSSAC ET SAINT VIVIEN,45.35,0.533333,24319
15953,24320,LUSIGNAC,45.316667,0.3,24247
15954,24380,SAINT AMAND DE VERGT,44.983333,0.7,24365
15955,24530,QUINSAC,45.433333,0.7,24346
15956,24550,PRATS DU PéRIGORD,44.683333,1.066667,24337
15957,24600,SAINT PARDOUX DE DRôNE,45.224372,0.422267,24477
15958,24200,SAINT ANDRé D'ALLAS,44.883333,1.183333,24366
15959,25320,CHEMAUDIN,47.216667,5.9,25147
15960,25530,CHAUX LèS PASSAVANT,47.233333,6.366667,25141
15961,25340,SAINT GEORGES ARMONT,47.4,6.55,25516
15962,25400,EXINCOURT,47.5,6.833333,25230
15963,25870,MONCEY,47.366667,6.116667,25382
15964,25720,ARGUEL,47.2,6,25027
15965,25490,FESCHES LE CHâTEL,47.516667,6.9,25237
15966,25210,LEMéMONT,47.156541,6.681407,25373
15967,25110,LUXIOL,47.383333,6.35,25354
15968,25200,GRAND CHARMONT,47.533333,6.833333,25284
15969,25870,PALISE,47.366667,6.083333,25444
15970,25210,LERUSSEY,47.166667,6.733333,25512
15971,25360,LANANS,47.3,6.45,25324
15972,25320,GRANDFONTAINE,47.2,5.9,25287
15973,25560,COURVIèRES,46.866667,6.116667,25176
15974,25340,SANTOCHE,47.4,6.516667,25531
15975,25440,LOMBARD,47.076915,5.8526999,25340
15976,25190,VAUFREY,47.35,6.916667,25591
15977,25360,PASSAVANT,47.283333,6.383333,25446
15978,25620,L'HôPITAL DU GROSBOIS,47.166667,6.233333,25305
15979,25140,FOURNET BLANCHEROCHE,47.166667,6.833333,25255
15980,25640,POULIGNEY LUSANS,47.333333,6.2,25468
15981,25530,CHEVIGNEY LèS VERCEL,47.163727,6.371283,25151
15982,25430,SERVIN,47.3,6.466667,25544
15983,25320,MONTFERRAND LE CHâTEAU,47.183333,5.933333,25397
15984,25440,MESMAY,47.066667,5.85,25379
15985,25170,MONCLEY,47.316667,5.9,25383
15986,25530,COURTETAIN ET SALANS,47.25,6.416667,25175
15987,25260,MONTENOIS,47.5,6.666667,25394
15988,25390,PLAIMBOIS VENNES,47.183333,6.55,25457
15989,25440,MONTFORT,47.066667,5.9,25399
15990,25530,EPENOUSE,47.216667,6.4,25218
15991,25560,DOMPIERRE LES TILLEULS,46.866667,6.183333,25202
15992,51800,COURTéMONT,49.133333,4.783333,51191
15993,51130,GIVRY LèS LOISY,48.891667,3.908333,51273
15994,51260,BAUDEMENT,48.583333,3.783333,51041
15995,51340,HEILTZ LE MAURUPT,48.8,4.816667,51289
15996,51800,DOMMARTIN DAMPIERRE,49.072739,4.826577,51211
15997,51110,BOULT SUR SUIPPE,49.366667,4.15,51074
15998,52700,CLINCHAMP,48.2,5.45,52133
15999,52230,AINGOULAINCOURT,48.45,5.283333,52004
16000,52700,OZIèRES,48.166667,5.466667,52373
16001,52360,ANDILLY EN BASSIGNY,47.916667,5.516667,52009
16002,52230,ANNONVILLE,48.383333,5.266667,52012
16003,52250,APREY,47.766667,5.233333,52014
16004,52360,BANNES,47.9,5.4,52037
16005,52120,AIZANVILLE,48.1,4.9,52005
16006,52310,ANNéVILLE LA PRAIRIE,48.2,5.083333,52011
16007,52310,BOLOGNE,48.2,5.133333,52058
16008,52110,AMBONVILLE,48.316667,5.016667,52007
16009,52240,AUDELONCOURT,48.116667,5.516667,52025
16010,52000,BRETHENAY,48.15,5.133333,52072
16011,52360,BONNECOURT,47.95,5.466667,52059
16012,52160,ARBOT,47.85,5.016667,52016
16013,52160,AUBERIVE,47.783333,5.05,52023
16014,52160,AULNOY SUR AUBE,47.833333,5.033333,52028
16015,52700,AILLIANVILLE,48.35,5.483333,52003
16016,52150,BOURG SAINTE MARIE,48.183333,5.55,52063
16017,52600,CELSOY,47.866667,5.483333,52090
16018,52150,BOURMONT,48.2,5.583333,52064
16019,52000,BUXIèRES LèS VILLIERS,48.1,5.033333,52087
16020,52230,CIRFONTAINES EN ORNOIS,48.45,5.383333,52131
16021,52160,BAY SUR AUBE,47.816667,5.066667,52040
16022,52330,BLAISY,48.183333,5,52053
16023,52190,AUJEURRES,47.733333,5.183333,52027
16024,52190,CHASSIGNY,47.716667,5.383333,52113
16025,52240,BASSONCOURT,48.066667,5.566667,52038
16026,52300,AUTIGNY LE GRAND,48.466667,5.133333,52029
16027,52270,DOMREMY LANDéVILLE,48.359067,5.248325,52173
16028,52130,ALLICHAMPS,48.566667,4.883333,52006
16029,52290,ECLARON BRAUCOURT SAINTE LIVIèRE,48.5681824,4.8225252,52182
16030,52270,DOULAINCOURT SAUCOURT,48.323186,5.205401,52177
16031,52500,ANROSEY,47.833333,5.666667,52013
16032,52700,ANDELOT BLANCHEVILLE,48.243861,5.298982,52008
16033,52220,CEFFONDS,48.466667,4.766667,52088
16034,52160,CHALANCEY,47.683333,5.15,52092
16035,52330,COLOMBEY LES DEUX EGLISES,48.216667,4.883333,52140
16036,52600,CHALINDREY,47.8,5.433333,52093
16037,52190,CHOILLEY DARDENAY,47.6632976,5.3632873,52126
16038,52120,BLESSONVILLE,48.066667,5,52056
16039,52310,LAMANCINE,48.216667,5.116667,52260
16040,52170,BAYARD SUR MARNE,48.5524324,5.0724253,52265
16041,52700,BOURDONS SUR ROGNON,48.166667,5.35,52061
16042,52250,BAISSEY,47.75,5.25,52035
16043,52300,AUTIGNY LE PETIT,48.483333,5.133333,52030
16044,52800,FOULAIN,48.033333,5.216667,52205
16045,52360,CELLES EN BASSIGNY,47.916667,5.55,52089
16046,52700,BRIAUCOURT,48.216667,5.183333,52075
16047,52310,MEURES,48.2,5.066667,52322
16048,52240,BREUVANNES EN BASSIGNY,48.093311,5.609157,52074
16049,52700,BUSSON,48.333333,5.366667,52084
16050,52160,COLMIER LE BAS,47.766667,4.95,52137
16051,52150,BRAINVILLE SUR MEUSE,48.183333,5.583333,52067
16052,52800,LANQUES SUR ROGNON,48.083333,5.366667,52271
16053,52800,LOUVIèRES,48.033333,5.283333,52295
16054,52300,BLéCOURT,48.383333,5.083333,52055
16055,52190,CUSEY,47.633333,5.35,52158
16056,52360,CHANGEY,47.933333,5.383333,52105
16057,52250,FLAGEY,47.783333,5.25,52200
16058,52200,BALESMES SUR MARNE,47.816667,5.383333,52449
16059,52240,BUXIèRES LèS CLEFMONT,48.1,5.466667,52085
16060,52500,ARBIGNY SOUS VARENNES,47.866667,5.616667,52015
16061,52220,DROYES,48.516667,4.7,52411
16062,52120,BRAUX LE CHâTEL,48.1,4.95,52069
16063,52400,AIGREMONT,48.016667,5.716667,52002
16064,52400,BOURBONNE LES BAINS,47.95,5.75,52060
16065,52400,CHAMPIGNY SOUS VARENNES,47.866667,5.65,52103
16066,52800,MANDRES LA CôTE,48.066667,5.333333,52305
16067,52500,BELMONT,47.716667,5.55,52043
16068,52700,CHALVRAINES,48.233333,5.483333,52095
16069,52220,FRAMPAS,48.516667,4.833333,52206
16070,52190,DOMMARIEN,47.683333,5.35,52170
16071,52260,BEAUCHEMIN,47.9,5.25,52042
16072,52320,CERISIèRES,48.3089889,5.082315,52091
16073,52160,COLMIER LE HAUT,47.783333,4.966667,52138
16074,52210,ARC EN BARROIS,47.95,5,52017
16075,52800,MARNAY SUR MARNE,48,5.233333,52315
16076,52230,ECHENAY,48.466667,5.316667,52181
16077,52130,ATTANCOURT,48.533333,4.933333,52021
16078,52150,CHAMPIGNEULLES EN BASSIGNY,48.1323239,5.64295,52101
16079,52220,LONGEVILLE SUR LA LAINES,48.45,4.683333,52411
16080,52300,CHATONRUPT SOMMERMONT,48.485649,5.123184,52118
16081,52230,EPIZON,48.383333,5.35,52187
16082,52230,GERMAY,48.416667,5.35,52218
16083,52000,CHAMARANDES CHOIGNES,48.1074077,5.1909996,52125
16084,52400,COIFFY LE BAS,47.916667,5.683333,52135
16085,52330,CURMONT,48.266667,4.95,52157
16086,52200,BOURG,47.8,5.316667,52062
16087,52120,BRICON,48.083333,4.966667,52076
16088,52160,GERMAINES,47.8,5.033333,52216
16089,52160,MOUILLERON,47.7,5.116667,52344
16090,52190,ISôMES,47.65,5.3,52249
16091,52190,LEUCHEY,47.733333,5.216667,52285
16092,60930,BAILLEUL SUR THéRAIN,49.4,2.233333,60041
16093,60170,SAINT CRéPIN AUX BOIS,49.433333,2.983333,60569
16094,60620,CUVERGNON,49.183333,2.983333,60190
16095,60700,PONTPOINT,49.3,2.65,60508
16096,60310,CRAPEAUMESNIL,49.633333,2.8,60174
16097,60390,BEAUMONT LES NONAINS,49.333333,2,60054
16098,60540,BORNEL,49.2,2.216667,60088
16099,60490,BOULOGNE LA GRASSE,49.6,2.716667,60093
16100,60390,BERNEUIL EN BRAY,49.35,2.066667,60063
16101,60350,BERNEUIL SUR AISNE,49.416667,3.016667,60064
16102,60370,BERTHECOURT,49.366667,2.233333,60065
16103,60129,BéTHANCOURT EN VALOIS,49.283333,2.883333,60066
16104,60120,BONNEUIL LES EAUX,49.683333,2.233333,60082
16105,60220,BOUVRESSE,49.65,1.75,60098
16106,60440,NANTEUIL LE HAUDOUIN,49.133333,2.8,60446
16107,60120,BONVILLERS,49.583333,2.35,60085
16108,60620,ETAVIGNY,49.116667,2.983333,60224
16109,60490,CONCHY LES POTS,49.6,2.733333,60160
16110,60220,BROQUIERS,49.666667,1.833333,60110
16111,60870,BRENOUILLE,49.3,2.55,60102
16112,60510,HAUDIVILLERS,49.483333,2.25,60302
16113,60640,CAMPAGNE,49.645924,2.960928,60121
16114,60220,CAMPEAUX,49.616667,1.75,60122
16115,60130,LEMESNIL SUR BULLES,49.5,2.35,60400
16116,60210,DARGIES,49.7,2,60194
16117,60300,AVILLY SAINT LéONARD,49.2,2.533333,60033
16118,60230,CHAMBLY,49.166667,2.25,60139
16119,60500,CHANTILLY,49.2,2.466667,60141
16120,60240,BOURY EN VEXIN,49.233333,1.75,60095
16121,60150,GIRAUMONT,49.466667,2.816667,60273
16122,60440,OGNES,49.1,2.825,60473
16123,60280,MARGNY LèS COMPIèGNE,49.433333,2.816667,60382
16124,60110,CORBEIL CERF,49.283333,2.1,60162
16125,60120,BRETEUIL,49.633333,2.3,60104
16126,60850,LECOUDRAY SAINT GERMER,49.416667,1.833333,60164
16127,60150,JANVILLE,49.45,2.866667,60323
16128,60350,BITRY,49.416667,3.083333,60072
16129,60350,CHELLES,49.35,3.033333,60145
16130,60580,COYE LA FORêT,49.15,2.466667,60172
16131,60112,HERCHIES,49.5,2.016667,60310
16132,60400,BABOEUF,49.583333,3.083333,60037
16133,60350,COULOISY,49.4,3.033333,60167
16134,60130,LEPLESSIER SUR BULLES,49.5,2.316667,60497
16135,60400,BEAURAINS LèS NOYON,49.616667,2.966667,60055
16136,60590,LALANDE EN SON,49.383333,1.783333,60343
16137,60530,DIEUDONNé,49.233333,2.25,60197
16138,60120,BROYES,49.633333,2.45,60111
16139,60190,LANEUVILLE ROY,49.483333,2.583333,60456
16140,60600,AIRION,49.433333,2.416667,60008
16141,60590,LEVAUMAIN,49.35,1.866667,60660
16142,60700,PONT SAINTE MAXENCE,49.3,2.6,60509
16143,60480,CAMPREMY,49.566667,2.3,60123
16144,60240,CHAMBORS,49.266667,1.816667,60140
16145,60127,FRESNOY LA RIVIèRE,49.283333,2.916667,60260
16146,60640,CATIGNY,49.638723,2.941008,60132
16147,60480,FONTAINE SAINT LUCIEN,49.5,2.133333,60243
16148,60400,BéHéRICOURT,49.591667,3.066667,60059
16149,60650,HODENC EN BRAY,49.483333,1.9,60315
16150,60420,DOMPIERRE,49.6,2.533333,60201
16151,60000,TILLé,49.466667,2.116667,60639
16152,60120,CHEPOIX,49.6,2.383333,60146
16153,60210,ELENCOURT,49.683333,1.9,60205
16154,60650,LACHAPELLE AUX POTS,49.466667,1.9,60333
16155,60112,JUVIGNIES,49.516667,2.083333,60328
16156,60510,LAFRAYE,49.5,2.216667,60339
16157,60690,MARSEILLE EN BEAUVAISIS,49.583333,1.95,60387
16158,60380,HéRICOURT SUR THéRAIN,49.583333,1.766667,60312
16159,60250,ANGY,49.35,2.333333,60015
16160,60370,HERMES,49.366667,2.25,60313
16161,60250,ANSACQ,49.35,2.366667,60016
16162,60150,LEPLESSIS BRION,49.466667,2.9,60501
16163,60310,CUY,49.583333,2.9,60192
16164,60290,LAIGNEVILLE,49.3,2.45,60342
16165,60260,LAMORLAYE,49.15,2.433333,60346
16166,60240,CHAUMONT EN VEXIN,49.266667,1.883333,60143
16167,60210,GRANDVILLIERS,49.666667,1.933333,60286
16168,60240,COURCELLES LèS GISORS,49.261058,1.742862,60169
16169,60240,DELINCOURT,49.25,1.833333,60195
16170,60150,LONGUEIL ANNEL,49.466667,2.866667,60368
16171,60112,LANEUVILLE VAULT,49.483333,1.95,60460
16172,60890,LAVILLENEUVE SOUS THURY,49.154744,3.061496,60679
16173,60490,CUVILLY,49.55,2.7,60191
16174,60112,MAISONCELLE SAINT PIERRE,49.516667,2.116667,60376
16175,60640,FLAVY LE MELDEUX,49.683333,3.05,60236
16176,60530,ERCUIS,49.233333,2.3,60212
16177,60880,JAUX,49.383333,2.766667,60325
16178,60140,LABRUYèRE,49.366667,2.516667,60332
16179,60220,CANNY SUR THéRAIN,49.6,1.716667,60128
16180,60400,BRéTIGNY,49.566667,3.1,60105
16181,60300,BARON,49.166667,2.733333,60047
16182,60480,FRANCASTEL,49.583333,2.15,60253
16183,60350,COURTIEUX,49.385015,3.0899,60171
16184,60190,MONTIERS,49.5,2.583333,60418
16185,60690,ROTHOIS,49.6,2,60550
16186,60490,HAINVILLERS,49.591667,2.683333,60294
16187,60430,PONCHON,49.35,2.2,60504
16188,60130,LEPLESSIER SUR SAINT JUST,49.516667,2.45,60498
16189,60400,BUSSY,49.633333,2.983333,60117
16190,60560,ORRY LA VILLE,49.133333,2.516667,60482
16191,42510,BALBIGNY,45.816667,4.183333,42011
16192,42210,SAINT CYR LES VIGNES,45.683333,4.3,42214
16193,42720,LABéNISSON DIEU,46.15024,4.044412,42016
16194,42560,MAROLS,45.483333,4.05,42140
16195,42220,COLOMBIER,45.338024,4.600827,42067
16196,42720,NANDAX,46.1,4.166667,42152
16197,42220,GRAIX,45.35,4.566667,42101
16198,42240,SAINT PAUL EN CORNILLON,45.4,4.233333,42270
16199,42600,PRALONG,45.666667,4.033333,42179
16200,42330,AVEIZIEUX,45.566667,4.383333,42010
16201,42800,SAINTE CROIX EN JAREZ,45.483333,4.65,42210
16202,42560,SAINT JEAN SOLEYMIEUX,45.5,4.033333,42240
16203,42260,LURé,45.883333,3.933333,42125
16204,42580,LATOUR EN JAREZ,45.483333,4.4,42311
16205,42140,LAGIMOND,45.55,4.416667,42100
16206,42210,SAINT LAURENT LA CONCHE,45.683333,4.2,42251
16207,42130,AILLEUX,45.8,3.95,42002
16208,42152,L'HORME,45.483333,4.55,42110
16209,42460,JARNOSSE,46.1,4.233333,42112
16210,42750,MARS,46.152996,4.245787,42141
16211,42140,MARINGES,45.65,4.35,42138
16212,42210,BELLEGARDE EN FOREZ,45.65,4.3,42013
16213,42510,BUSSIèRES,45.833333,4.266667,42029
16214,42360,ESSERTINES EN DONZY,45.75,4.35,42090
16215,42370,RENAISON,46.05,3.933333,42182
16216,42800,SAINT JOSEPH,45.55,4.616667,42242
16217,42510,NéRONDE,45.833333,4.233333,42154
16218,42370,SAINT ALBAN LES EAUX,46,3.933333,42198
16219,42210,BOISSET LèS MONTROND,45.616667,4.2,42020
16220,42940,CHâTELNEUF,45.633333,4,42054
16221,42330,CHAMBOEUF,45.583333,4.316667,42043
16222,42320,LAGRAND CROIX,45.5,4.55,42103
16223,42530,SAINT GENEST LERPT,45.45,4.333333,42223
16224,42660,SAINT RéGIS DU COIN,45.283333,4.45,42280
16225,42800,SAINT MARTIN LA PLAINE,45.533333,4.6,42259
16226,42610,SAINT GEORGES HAUTE VILLE,45.55,4.1,42228
16227,42650,SAINT JEAN BONNEFONDS,45.45,4.45,42237
16228,42155,SAINT LéGER SUR ROANNE,46.033333,4,42253
16229,42590,SAINT JODARD,45.883333,4.133333,42241
16230,42130,ARTHUN,45.766667,4.033333,42009
16231,42620,SAINT MARTIN D'ESTRéAUX,46.2,3.8,42257
16232,42190,SAINT HILAIRE SOUS CHARLIEU,46.116667,4.2,42236
16233,42830,LATUILIèRE,45.941667,3.8,42314
16234,42660,SAINT ROMAIN LES ATHEUX,45.35,4.383333,42286
16235,42430,JURé,45.883333,3.883333,42116
16236,42610,SAINT ROMAIN LE PUY,45.55,4.116667,42285
16237,42440,LACHAMBONIE,45.75,3.75,42045
16238,42110,MIZéRIEUX,45.8,4.166667,42143
16239,42460,LAGRESLE,46.066667,4.283333,42104
16240,42580,L'ETRAT,45.483333,4.383333,42092
16241,42520,SAINT PIERRE DE BOEUF,45.366667,4.75,42272
16242,42410,PéLUSSIN,45.416667,4.683333,42168
16243,43580,CROISANCES,44.9,3.6,43245
16244,43700,COUBON,45,3.916667,43078
16245,43380,CERZAT,45.166667,3.483333,43044
16246,43390,AZéRAT,45.366667,3.383333,43017
16247,43370,BAINS,45.016667,3.766667,43018
16248,43510,OUIDES,44.9,3.733333,43145
16249,43270,MONLET,45.216667,3.716667,43138
16250,43800,MéZèRES,45.15,4,43134
16251,43230,MAZERAT AUROUZE,45.183333,3.566667,43131
16252,43380,CHILHAC,45.15,3.45,43070
16253,43490,LAFARRE,44.841829,3.989325,43109
16254,43170,GRèZES,44.916667,3.5,43104
16255,43150,LESESTABLES,44.908333,4.15,43091
16256,43100,JAVAUGUES,45.283333,3.483333,43105
16257,43500,CRAPONNE SUR ARZON,45.333333,3.85,43080
16258,43340,LANDOS,44.85,3.833333,43111
16259,43200,LAPTE,45.183333,4.216667,43114
16260,43410,LéOTOING,45.366667,3.233333,43121
16261,43100,LAMOTHE,45.313457,3.424997,43110
16262,43190,TENCE,45.116667,4.283333,43244
16263,43300,SAINT ARCONS D'ALLIER,45.066667,3.566667,43167
16264,43150,MOUDEYRES,44.95,4.116667,43144
16265,43230,MONTCLARD,45.266667,3.566667,43139
16266,43290,RAUCOULES,45.183333,4.3,43159
16267,43510,SAINT JEAN LACHALM,44.966667,3.716667,43198
16268,43100,LAVAUDIEU,45.266667,3.466667,43117
16269,43300,SAINT BéRAIN,45.033333,3.633333,43171
16270,43330,PONT SALOMON,45.333333,4.25,43153
16271,43150,PRéSAILLES,44.9,4.033333,43156
16272,43000,AIGUILHE,45.049396,3.883158,43002
16273,43130,RETOURNAC,45.2,4.033333,43162
16274,60700,BAZICOURT,49.35,2.616667,60050
16275,60600,BREUIL LE VERT,49.366667,2.433333,60107
16276,60940,CINQUEUX,49.316667,2.516667,60154
16277,60880,LEMEUX,49.366667,2.733333,60402
16278,60360,CRèVECOEUR LE GRAND,49.6,2.083333,60178
16279,60300,BOREST,49.183333,2.666667,60087
16280,60130,LIEUVILLERS,49.483333,2.5,60364
16281,60190,MOYENNEVILLE,49.491661,2.6373859,60440
16282,60240,ENENCOURT LE SEC,49.3,1.933333,60209
16283,60190,PRONLEROY,49.466667,2.55,60515
16284,60140,LIANCOURT,49.333333,2.466667,60360
16285,60400,CAISNES,49.516667,3.066667,60118
16286,60320,NéRY,49.283333,2.783333,60447
16287,60350,CROUTOY,49.383333,3.05,60184
16288,60123,EMéVILLE,49.283333,3.033333,60207
16289,60820,BORAN SUR OISE,49.166667,2.35,60086
16290,60540,FOSSEUSE,49.216667,2.2,60088
16291,60240,FAY LES ETANGS,49.25,1.95,60228
16292,60210,GREZ,49.633333,1.966667,60289
16293,60220,ESCLES SAINT PIERRE,49.75,1.8,60219
16294,60130,NOROY,49.45,2.5,60466
16295,60310,DIVES,49.583333,2.883333,60198
16296,60190,ROUVILLERS,49.45,2.6,60553
16297,60190,ARSY,49.4,2.683333,60024
16298,60940,MONCEAUX,49.316667,2.55,60406
16299,60660,CIRES LèS MELLO,49.266667,2.366667,60155
16300,60420,FERRIèRES,49.583333,2.516667,60232
16301,60430,SAINT SULPICE,49.366667,2.116667,60598
16302,60660,CRAMOISY,49.25,2.4,60173
16303,60420,GODENVILLERS,49.583333,2.55,60276
16304,60850,PUISEUX EN BRAY,49.416667,1.783333,60516
16305,60490,LANEUVILLE SUR RESSONS,49.552132,2.756399,60459
16306,60310,ECUVILLY,49.633333,2.916667,60204
16307,60210,HALLOY,49.65,1.933333,60295
16308,60790,LANEUVILLE D'AUMONT,49.316667,2.1,60453
16309,60530,FRESNOY EN THELLE,49.2,2.266667,60259
16310,60360,DOMéLIERS,49.633333,2.166667,60199
16311,60420,LEFRESTOY VAUX,49.6,2.6,60262
16312,60240,FLEURY,49.25,1.966667,60239
16313,60220,FORMERIE,49.65,1.733333,60245
16314,60240,FRESNE LéGUILLON,49.253685,1.98195,60257
16315,60680,GRANDFRESNOY,49.366667,2.65,60284
16316,60800,CRéPY EN VALOIS,49.233333,2.9,60176
16317,60360,FONTAINE BONNELEAU,49.666667,2.15,60240
16318,60220,FOUILLOY,49.733966,1.825962,60248
16319,60250,BURY,49.316667,2.35,60116
16320,60640,FRéNICHES,49.666667,3,60255
16321,60310,EVRICOURT,49.566667,2.9,60227
16322,60420,LéGLANTIERS,49.5,2.533333,60357
16323,60360,HéTOMESNIL,49.633333,2.033333,60314
16324,60129,GILOCOURT,49.3,2.883333,60272
16325,60640,FRéTOY LE CHâTEAU,49.666667,2.983333,60263
16326,60270,GOUVIEUX,49.183333,2.416667,60282
16327,60210,HAUTBOS,49.633333,1.866667,60303
16328,60240,HADANCOURT LE HAUT CLOCHER,49.186882,1.859768,60293
16329,60210,LAVERRIèRE,49.683333,2.016667,60354
16330,60120,CORMEILLES,49.65,2.2,60163
16331,60380,LACHAPELLE SOUS GERBEROY,49.533333,1.866667,60335
16332,60650,LEMONT SAINT ADRIEN,49.45,2,60428
16333,60350,CUISE LA MOTTE,49.4,3.016667,60188
16334,60112,MILLY SUR THéRAIN,49.5,2,60403
16335,60190,ESTRéES SAINT DENIS,49.433333,2.65,60223
16336,60610,LACROIX SAINT OUEN,49.35,2.783333,60338
16337,60510,LAVERSINES,49.433333,2.2,60355
16338,60310,FRESNIèRES,49.616667,2.816667,60258
16339,60240,HARDIVILLERS EN VEXIN,49.3,1.933333,60300
16340,60640,GOLANCOURT,49.7,3.066667,60278
16341,60510,LEFAY SAINT QUENTIN,49.466667,2.25,60230
16342,60126,LONGUEIL SAINTE MARIE,49.35,2.716667,60369
16343,60360,LEGALLET,49.616667,2.1,60267
16344,60480,FROISSY,49.566667,2.216667,60265
16345,60490,LATAULE,49.55,2.683333,60351
16346,60660,MAYSEL,49.266667,2.383333,60391
16347,60240,JAMéRICOURT,49.3,1.883333,60322
16348,60290,MONCHY SAINT ELOI,49.3,2.466667,60409
16349,60240,JOUY SOUS THELLE,49.333333,1.966667,60327
16350,60119,HéNONVILLE,49.2,2.05,60309
16351,60127,MORIENVAL,49.3,2.933333,60430
16352,60250,HEILLES,49.35,2.266667,60307
16353,60400,CRISOLLES,49.616667,3.016667,60181
16354,60390,LAHOUSSOYE,49.366667,1.933333,60319
16355,60112,PIERREFITTE EN BEAUVAISIS,49.474679,1.982512,60490
16356,60480,GUIGNECOURT,49.483333,2.116667,60290
16357,60480,LACHAUSSéE DU BOIS D'ECU,49.5576859,2.171642,60336
16358,60210,LEHAMEL,49.646115,1.992813,60297
16359,60650,LHéRAULE,49.483333,1.933333,60359
16360,60129,GLAIGNES,49.266667,2.85,60274
16361,60860,OUDEUIL,49.55,2.016667,60484
16362,60400,CUTS,49.533333,3.1,60189
16363,60350,HAUTEFONTAINE,49.366667,3.066667,60305
16364,60120,CROISSY SUR CELLE,49.7,2.183333,60183
16365,60150,MACHEMONT,49.5,2.866667,60373
16366,60520,PONTARMé,49.15,2.55,60505
16367,60400,GENVRY,49.6,2.983333,60270
16368,60460,BLAINCOURT LèS PRéCY,49.223065,2.357014,60074
16369,60130,NOURARD LE FRANC,49.5,2.366667,60468
16370,60490,MAREST SUR MATZ,49.516667,2.833333,60378
16371,60170,TRACY LE MONT,49.466667,3,60641
16372,25340,UZELLE,47.466667,6.433333,25574
16373,25440,MYON,47.016667,5.933333,25416
16374,25310,ROCHES LèS BLAMONT,47.416667,6.85,25497
16375,25560,FRASNE,46.856048,6.159486,25259
16376,25640,RIGNEY,47.383333,6.183333,25490
16377,25530,EYSSON,47.2,6.433333,25231
16378,25330,FERTANS,47.05,6.066667,25236
16379,25330,FLAGEY,47.033333,6.116667,25241
16380,25260,SAINT MAURICE COLOMBIER,47.442008,6.645913,25524
16381,25400,TAILLECOURT,47.5,6.85,25555
16382,25530,LANDRESSE,47.25,6.466667,25325
16383,83840,LAMARTRE,43.766667,6.6,83074
16384,83440,SEILLANS,43.633333,6.633333,83124
16385,83131,MONTFERRAT,43.616667,6.483333,83082
16386,83136,MéOUNES LèS MONTRIEUX,43.283333,5.966667,83077
16387,83470,SAINT MAXIMIN LA SAINTE BAUME,43.45,5.866667,83116
16388,83350,RAMATUELLE,43.216667,6.616667,83101
16389,83630,VéRIGNON,43.65,6.266667,83147
16390,83136,NéOULES,43.3,6.016667,83088
16391,83700,SAINT RAPHAëL,43.416667,6.766667,83118
16392,83440,TANNERON,43.583333,6.883333,83133
16393,83550,VIDAUBAN,43.416667,6.433333,83148
16394,83510,SAINT ANTONIN DU VAR,43.506653,6.293453,83154
16395,84240,LAMOTTE D'AIGUES,43.766667,5.516667,84084
16396,84240,LATOUR D'AIGUES,43.733333,5.55,84133
16397,84210,SAINT DIDIER,44,5.116667,84108
16398,84220,MURS,43.95,5.25,84085
16399,84570,MORMOIRON,44.066667,5.183333,84082
16400,84390,SAULT,44.091413,5.408174,84123
16401,84290,SAINTE CéCILE LES VIGNES,44.25,4.883333,84106
16402,84850,CAMARET SUR AIGUES,44.166667,4.883333,84029
16403,84330,SAINT PIERRE DE VASSOLS,44.1,5.15,84115
16404,84400,RUSTREL,43.916667,5.483333,84103
16405,84510,CAUMONT SUR DURANCE,43.9,4.95,84034
16406,84400,SAIGNON,43.866667,5.433333,84105
16407,84190,SUZETTE,44.166667,5.066667,84130
16408,84240,PEYPIN D'AIGUES,43.8,5.566667,84090
16409,84450,JONQUERETTES,43.95,4.933333,84055
16410,84840,LAMOTTE DU RHôNE,44.266667,4.683333,84063
16411,84840,LAPALUD,44.3,4.683333,84064
16412,84220,ROUSSILLON,43.9,5.283333,84102
16413,84380,MAZAN,44.05,5.133333,84072
16414,84120,PERTUIS,43.683333,5.5,84089
16415,84550,MORNAS,44.2,4.733333,84083
16416,84580,OPPèDE,43.833333,5.183333,84086
16417,84110,SAINT ROMAIN EN VIENNOIS,44.266667,5.116667,84116
16418,84210,VENASQUE,43.983333,5.15,84143
16419,84390,BRANTES,44.183333,5.333333,84021
16420,84290,SAINT ROMAN DE MALEGARDE,44.266667,4.966667,84117
16421,84450,SAINT SATURNIN LèS AVIGNON,43.95,4.933333,84119
16422,84390,SAINT LéGER DU VENTOUX,44.2,5.266667,84110
16423,84160,VAUGINES,43.783333,5.416667,84140
16424,84530,VILLELAURE,43.716667,5.433333,84147
16425,84570,VILLES SUR AUZON,44.05,5.233333,84148
16426,85170,DOMPIERRE SUR YON,46.733333,-1.366667,85081
16427,85170,LEPOIRé SUR VIE,46.766667,-1.516667,85178
16428,85560,LEBERNARD,46.433333,-1.466667,85022
16429,85230,BOUIN,46.966667,-2,85029
16430,85310,NESMY,46.583333,-1.4,85160
16431,85670,SAINT ETIENNE DU BOIS,46.833333,-1.6,85210
16432,85400,LUçON,46.45,-1.166667,85128
16433,85250,LARABATELIèRE,46.866667,-1.25,85186
16434,85320,LACOUTURE,46.516667,-1.266667,85074
16435,85140,SAINTE FLORENCE,46.8,-1.15,85084
